,"('BTC', 'BTC')","('ETH', 'ETH')","('BNB', 'BNB')","('XRP', 'XRP')","('SOL', 'SOL')","('DOGE', 'DOGE')","('ADA', 'ADA')","('AVAX', 'AVAX')","('TRX', 'TRX')","('DOT', 'DOT')","('MATIC', 'MATIC')","('LINK', 'LINK')","('NEAR', 'NEAR')","('OP', 'OP')","('ARB', 'ARB')","('APT', 'APT')","('STX', 'STX')","('ICP', 'ICP')"
2018-09-03,7260.06005859375,289.2590026855469,11.261099815368652,0.3359610140323639,,0.0052660000510513,0.1036069989204406,,0.0250369999557733,,,0.3039399981498718,,,0.0015259999781847,,,
2018-09-04,7361.66015625,285.7229919433594,11.35919952392578,0.3316519856452942,,0.0052689998410642,0.1052649989724159,,0.025255000218749,,,0.2997199892997741,,,0.0015439999988302,,,
2018-09-05,6792.830078125,232.33099365234375,10.086600303649902,0.2836009860038757,,0.0049310000613331,0.0875689983367919,,0.0218100007623434,,,0.2686989903450012,,,0.001408000010997,,,
2018-09-06,6529.169921875,230.21499633789065,10.284199714660645,0.3027099967002868,,0.0050099999643862,0.0886659994721412,,0.0216439999639987,,,0.2723900079727173,,,0.001302000018768,,,
2018-09-07,6467.06982421875,217.2030029296875,10.03730010986328,0.2914350032806396,,0.0053070001304149,0.0839829966425895,,0.0205949991941452,,,0.2606619894504547,,,0.0012929999502375,,,
2018-09-08,6225.97998046875,197.9510040283203,9.520079612731934,0.2793329954147339,,0.0056920000351965,0.0782350003719329,,0.0193119999021291,,,0.241907000541687,,,,,,
2018-09-09,6300.85986328125,196.9239959716797,9.512630462646484,0.2786799967288971,,0.0058289999142289,0.0766429975628852,,0.0193649996072053,,,0.2397409975528717,,,,,,
2018-09-10,6329.7001953125,197.07899475097656,9.524869918823242,0.2703210115432739,,0.0068919998593628,0.0735080018639564,,0.0193809997290372,,,0.2478069961071014,,,0.0014519999967887,,,
2018-09-11,6321.2001953125,185.0659942626953,9.3739595413208,0.2637099921703338,,0.0063289999961853,0.0705130025744438,,0.0186769999563694,,,0.2604289948940277,,,0.0012590000405907,,,
2018-09-12,6351.7998046875,183.33099365234375,9.21442985534668,0.2700870037078857,,0.0064550000242888,0.0667449980974197,,0.0182429999113082,,,0.2534950077533722,,,0.0014570000348612,,,
2018-09-13,6517.31005859375,211.35400390625,9.604060173034668,0.280582994222641,,0.0065540000796318,0.0698290020227432,,0.0199459996074438,,,0.2717759907245636,,,0.0016240000259131,,,
2018-09-14,6512.7099609375,211.74899291992188,9.930049896240234,0.2771590054035187,,0.006180000025779,0.0682480037212371,,0.0198320001363754,,,0.2688980102539062,,,0.0015600000042468,,,
2018-09-15,6543.2001953125,223.07400512695312,10.110300064086914,0.2820079922676086,,0.0061650001443922,0.0693219974637031,,0.0199330002069473,,,0.2692880034446716,,,0.0016309999627992,,,
2018-09-16,6517.18017578125,220.58900451660156,9.936019897460938,0.2811659872531891,,0.0065310001373291,0.0699630007147789,,0.0199749991297721,,,0.2738650143146515,,,0.0014939999673515,,,
2018-09-17,6281.2001953125,197.875,9.40526008605957,0.2722510099411011,,0.0062429998070001,0.0638990029692649,,0.0185170006006956,,,0.2687210142612457,,,0.0014459999511018,,,
2018-09-18,6371.2998046875,209.9750061035156,9.544059753417969,0.3218599855899811,,0.0059810001403093,0.0694300010800361,,0.0193889997899532,,,0.2912119925022125,,,0.0017780000343918,,,
2018-09-19,6398.5400390625,209.968994140625,9.61909008026123,0.3260529935359955,,0.0056090001016855,0.0723500028252601,,0.019752999767661,,,0.3291729986667633,,,0.0014690000098198,,,
2018-09-20,6519.669921875,224.59100341796875,10.07450008392334,0.4499180018901825,,0.0056949998252093,0.0814929977059364,,0.0214130003005266,,,0.3584029972553253,,,0.0014319999609142,,,
2018-09-21,6734.9501953125,246.58399963378903,10.410799980163574,0.5614619851112366,,0.0056839999742805,0.0876059979200363,,0.0249300003051757,,,0.3533029854297638,,,0.0014159999554976,,,
2018-09-22,6721.97998046875,240.47999572753903,10.244999885559082,0.5707979798316956,,0.0057580000720918,0.0831929966807365,,0.0231759995222091,,,0.3378599882125854,,,0.001408000010997,,,
2018-09-23,6710.6298828125,244.3300018310547,10.280599594116213,0.5706890225410461,,0.0059009999968111,0.0897540003061294,,0.0237910002470016,,,0.3436090052127838,,,0.0014720000326633,,,
2018-09-24,6595.41015625,228.72999572753903,10.035900115966797,0.4947119951248169,,0.0056770001538097,0.0827540010213851,,0.0220890007913112,,,0.3346570134162903,,,0.0013180000241845,,,
2018-09-25,6446.47021484375,218.5050048828125,9.783160209655762,0.5269410014152527,,0.0056859999895095,0.0810279995203018,,0.0212799999862909,,,0.3264929950237274,,,0.0013510000426322,,,
2018-09-26,6495.0,215.8470001220703,9.7366304397583,0.5163080096244812,,0.0056949998252093,0.079475998878479,,0.0210280008614063,,,0.3489240109920501,,,0.0012929999502375,,,
2018-09-27,6676.75,228.49400329589844,10.031200408935549,0.5413810014724731,,0.0058789998292922,0.0860010012984275,,0.0225070007145404,,,0.3455899953842163,,,0.0013350000372156,,,
2018-09-28,6644.1298828125,222.40199279785156,9.969340324401855,0.5391119718551636,,0.0058309999294579,0.0840319991111755,,0.0219780001789331,,,0.3349829912185669,,,0.0010610000463202,,,
2018-09-29,6601.9599609375,231.6349945068359,9.999139785766602,0.57122802734375,,0.0058650001883506,0.0846059992909431,,0.0220350008457899,,,0.3292019963264465,,,0.001187999965623,,,
2018-09-30,6625.56005859375,232.84800720214844,10.017800331115724,0.5815719962120056,,0.0059059998020529,0.0851949974894523,,0.0221650004386901,,,0.3318980038166046,,,0.0011249999515712,,,
2018-10-01,6589.6201171875,230.76800537109375,9.943659782409668,0.5764610171318054,,0.0059420000761747,0.0844689980149269,,0.0220519993454217,,,0.3252319991588592,,,0.0012529999949038,,,
2018-10-02,6556.10009765625,227.18099975585935,10.356800079345703,0.5208370089530945,,0.005824000108987,0.0825249999761581,,0.0220929998904466,,,0.3211050033569336,,,0.0012390000047162,,,
2018-10-03,6502.58984375,220.4889984130859,10.271200180053713,0.5281620025634766,,0.0057040001265704,0.0807889997959137,,0.0216000005602836,,,0.3103379905223846,,,0.0010389999952167,,,
2018-10-04,6576.68994140625,222.2180023193359,10.255599975585938,0.526606023311615,,0.0056449999101459,0.0813039988279342,,0.0227029994130134,,,0.3209399878978729,,,0.0009820000268518,,,
2018-10-05,6622.47998046875,227.6009979248047,10.636199951171877,0.519025981426239,,0.0056690000928938,0.0829909965395927,,0.0232749991118907,,,0.3565039932727813,,,0.0011230000527575,,,
2018-10-06,6588.31005859375,225.1199951171875,10.372099876403809,0.4880819916725158,,0.0055450000800192,0.0813030004501342,,0.0237150005996227,,,0.3380979895591736,,,0.0012460000580176,,,
2018-10-07,6602.9501953125,226.11900329589844,10.519000053405762,0.4820390045642853,,0.0055619999766349,0.084657996892929,,0.0268750004470348,,,0.3376370072364807,,,0.0011149999918416,,,
2018-10-08,6652.22998046875,229.2550048828125,10.506600379943848,0.4897510111331939,,0.0055780000984668,0.0866070017218589,,0.0265919994562864,,,0.3435850143432617,,,0.0015899999998509,,,
2018-10-09,6642.64013671875,227.98199462890625,10.384900093078612,0.4798569977283478,,0.005634999834001,0.0863569974899292,,0.0260579995810985,,,0.339711993932724,,,0.0015259999781847,,,
2018-10-10,6585.52978515625,225.7689971923828,10.32800006866455,0.4623869955539703,,0.00555199990049,0.0846790000796318,,0.0253550000488758,,,0.3478609919548034,,,0.0014509999891743,,,
2018-10-11,6256.240234375,189.49899291992188,9.30132007598877,0.3831300139427185,,0.0049999998882412,0.0709389969706535,,0.0209289994090795,,,0.3032009899616241,,,0.0009319999953731,,,
2018-10-12,6274.580078125,196.7270050048828,9.528940200805664,0.4191150069236755,,0.0052470001392066,0.0732140019536018,,0.0227380003780126,,,0.3112779855728149,,,0.0009410000056959,,,
2018-10-13,6285.990234375,199.84100341796875,9.540360450744627,0.4188779890537262,,0.0051819998770952,0.0731030032038688,,0.02356499992311,,,0.3188430070877075,,,0.0010590000310912,,,
2018-10-14,6290.93017578125,195.71499633789065,9.496740341186523,0.4032860100269317,,0.0051580001600086,0.0712929964065551,,0.0236220005899667,,,0.3252840042114258,,,0.0011269999668002,,,
2018-10-15,6596.5400390625,209.70399475097656,10.316100120544434,0.4473159909248352,,0.0052180001512169,0.0747890025377273,,0.0250819995999336,,,0.3396379947662353,,,0.0009899999713525,,,
2018-10-16,6596.10986328125,210.1199951171875,10.010899543762209,0.4702529907226562,,0.005016999784857,0.0758140012621879,,0.0243580006062984,,,0.3588449954986572,,,0.0013150000013411,,,
2018-10-17,6544.43017578125,207.08299255371097,9.904470443725586,0.4681969881057739,,0.0045989998616278,0.0774080008268356,,0.0242340005934238,,,0.3769679963588714,,,0.0013050000416114,,,
2018-10-18,6476.7099609375,203.3520050048828,9.716580390930176,0.4577249884605407,,0.0043859998695552,0.0751309990882873,,0.0242710001766681,,,0.3769130110740661,,,0.001295999973081,,,
2018-10-19,6465.41015625,203.7270050048828,9.76675033569336,0.4541780054569244,,0.0044700000435113,0.0758360028266906,,0.0240739993751049,,,0.3619770109653473,,,0.0012860000133514,,,
2018-10-20,6489.18994140625,205.42999267578125,9.754630088806152,0.4591509997844696,,0.0045509999617934,0.0763420015573501,,0.0241570007055997,,,0.3707660138607025,,,0.0014240000164136,,,
2018-10-21,6482.35009765625,205.1419982910156,9.743300437927246,0.4566940069198608,,0.0045170001685619,0.075873002409935,,0.0241960007697343,,,0.3717910051345825,,,0.0014270000392571,,,
2018-10-22,6487.16015625,204.04400634765625,9.726849555969238,0.4531089961528778,,0.0043660001829266,0.0757760033011436,,0.0238109994679689,,,0.3904309868812561,,,0.0014199999859556,,,
2018-10-23,6475.740234375,204.33599853515625,9.80307960510254,0.4620580077171325,,0.0041720001026988,0.0747430026531219,,0.0234769992530345,,,0.4378829896450043,,,0.0015519999433308,,,
2018-10-24,6495.83984375,203.8520050048828,9.745320320129396,0.4572370052337646,,0.0039110002107918,0.0743210017681121,,0.02347999997437,,,0.412075012922287,,,0.0014250000240281,,,
2018-10-25,6476.2900390625,202.718994140625,9.692279815673828,0.4580520093441009,,0.0037169998977333,0.0738589987158775,,0.0231439992785453,,,0.4377430081367492,,,0.0014179999707266,,,
2018-10-26,6474.75,203.32899475097656,9.702679634094238,0.4592880010604858,,0.0039840000681579,0.0737129971385002,,0.0235859993845224,,,0.4321230053901672,,,0.0014230000087991,,,
2018-10-27,6480.3798828125,204.2100067138672,9.65445041656494,0.4563480019569397,,0.0041950000450015,0.0728859975934028,,0.0232740007340908,,,0.4443640112876892,,,0.0014809999847784,,,
2018-10-28,6486.39013671875,205.36599731445312,9.666790008544922,0.4624060094356537,,0.0040629999712109,0.0731659978628158,,0.0235549993813037,,,0.440447986125946,,,0.0016210000030696,,,
2018-10-29,6332.6298828125,197.2469940185547,9.402620315551758,0.4415139853954315,,0.0038469999562948,0.0696270018815994,,0.0221849996596574,,,0.418148010969162,,,0.0016159999649971,,,
2018-10-30,6334.27001953125,197.55599975585935,9.387040138244627,0.4447590112686157,,0.0038499999791383,0.0696469992399215,,0.0221909992396831,,,0.4504100084304809,,,0.001888999948278,,,
2018-10-31,6317.60986328125,197.38099670410156,9.364959716796877,0.4483819901943207,,0.0037640000227838,0.0697050020098686,,0.0221919994801282,,,0.5060439705848694,,,0.0013830000534653,,,
2018-11-01,6377.77978515625,198.8719940185547,9.549220085144045,0.4557220041751861,,0.0037769998889416,0.0708670020103454,,0.0225750003010034,,,0.5140219926834106,,,0.0013920000055804,,,
2018-11-02,6388.43994140625,200.6349945068359,9.573080062866213,0.4586850106716156,,0.0037730000913143,0.0725840032100677,,0.0228599999099969,,,0.5007830262184143,,,0.0017219999572262,,,
2018-11-03,6361.259765625,200.18600463867188,9.5302095413208,0.4556669890880584,,0.0037330000195652,0.0714790001511573,,0.0227010007947683,,,0.5430309772491455,,,0.0019130000146105,,,
2018-11-04,6376.1298828125,207.48599243164065,9.62753963470459,0.4626910090446472,,0.0036760000512003,0.0762289986014366,,0.0232730004936456,,,0.5039960145950317,,,0.0018660000059753,,,
2018-11-05,6419.66015625,209.09100341796875,9.672510147094728,0.4974119961261749,,0.003622000105679,0.0761480033397674,,0.0237450003623962,,,0.4813680052757263,,,0.0018660000059753,,,
2018-11-06,6461.009765625,218.45199584960935,9.780810356140137,0.5490800142288208,,0.0036959999706596,0.0809520035982132,,0.0244210008531808,,,0.4841150045394897,,,0.0018660000059753,,,
2018-11-07,6530.14013671875,217.18299865722656,9.816929817199709,0.5357069969177246,,0.0036369999870657,0.0785439983010292,,0.0237739998847246,,,0.4821409881114959,,,0.0016339999856427,,,
2018-11-08,6453.72021484375,212.2310028076172,9.65095043182373,0.4935080111026764,,0.0033839999232441,0.076493002474308,,0.023114999756217,,,0.4979740083217621,,,0.0012219999916851,,,
2018-11-09,6385.6201171875,210.07400512695312,9.554200172424316,0.5006679892539978,,0.0031399999279528,0.0742259994149208,,0.0230279993265867,,,0.4924769997596741,,,0.00121300003957,,,
2018-11-10,6409.22021484375,212.5330047607422,9.557519912719728,0.5066980123519897,,0.0032850001007318,0.0752210021018982,,0.0230229999870061,,,0.5211430191993713,,,0.00121300003957,,,
2018-11-11,6411.27001953125,211.33999633789065,9.465999603271484,0.5059130191802979,,0.0031620000954717,0.0764809995889663,,0.0228109993040561,,,0.5096359848976135,,,0.00121300003957,,,
2018-11-12,6371.27001953125,210.41799926757812,9.361220359802246,0.5171650052070618,,0.0030640000477433,0.0760010033845901,,0.0224709995090961,,,0.5627989768981934,,,0.00121300003957,,,
2018-11-13,6359.490234375,206.8260040283203,9.24841022491455,0.5101119875907898,,0.0029450000729411,0.0736029967665672,,0.0219989996403455,,,0.5814419984817505,,,0.0010819999733939,,,
2018-11-14,5738.35009765625,181.39700317382812,8.407010078430176,0.474371999502182,,0.0026950000319629,0.0648240000009536,,0.0193600002676248,,,0.5478429794311523,,,0.0010260000126436,,,
2018-11-15,5648.02978515625,180.80599975585935,8.184860229492188,0.4817079901695251,,0.0027999999001622,0.0635429993271827,,0.0190760008990764,,,0.5416330099105835,,,0.0015229999553412,,,
2018-11-16,5575.5498046875,175.177001953125,7.884479999542236,0.4716089963912964,,0.0027459999546408,0.0611510016024112,,0.0188960004597902,,,0.5128939747810364,,,0.0010570000158622,,,
2018-11-17,5554.330078125,174.00100708007812,7.718200206756592,0.4916540086269378,,0.0025949999690055,0.060674998909235,,0.0188090000301599,,,0.4851199984550476,,,0.0010470000561326,,,
2018-11-18,5623.5400390625,177.06700134277344,7.999760150909424,0.5104730129241943,,0.0026430001016706,0.0619160011410713,,0.0188490003347396,,,0.5242379903793335,,,0.0010470000561326,,,
2018-11-19,4871.490234375,149.1750030517578,6.632090091705322,0.4781660139560699,,0.0024180000182241,0.052581999450922,,0.0158029999583959,,,0.4112899899482727,,,0.0010470000561326,,,
2018-11-20,4451.8701171875,130.33900451660156,5.760210037231445,0.4347259998321533,,0.0022539999336004,0.0447769984602928,,0.0138389999046921,,,0.3418129980564117,,,0.0008880000095814,,,
2018-11-21,4602.169921875,136.7010040283203,6.199049949645996,0.4476509988307953,,0.0024480000138282,0.0477799996733665,,0.0147259999066591,,,0.3675070106983185,,,0.001014000037685,,,
2018-11-22,4365.93994140625,126.70600128173828,5.755549907684326,0.4260799884796142,,0.0024119999725371,0.0442549996078014,,0.013876000419259,,,0.3429610133171081,,,0.0009860000573098,,,
2018-11-23,4347.10986328125,123.2959976196289,5.557429790496826,0.4074279963970184,,0.0023610000498592,0.0434119999408721,,0.0136700002476572,,,0.3293429911136627,,,0.0009860000573098,,,
2018-11-24,3880.760009765625,113.49400329589844,5.1152801513671875,0.3753359913825989,,0.0022239999379962,0.0384580008685588,,0.0125479996204376,,,0.2845680117607116,,,0.0009860000573098,,,
2018-11-25,4009.969970703125,116.4499969482422,5.180580139160156,0.374550998210907,,0.0022199999075382,0.0377250015735626,,0.012373000383377,,,0.2594279944896698,,,0.0006009999779053,,,
2018-11-26,3779.1298828125,108.33499908447266,4.926449775695801,0.3554509878158569,,0.0020989999175071,0.0358060002326965,,0.0116609996184706,,,0.2838659882545471,,,0.0005649999948218,,,
2018-11-27,3820.719970703125,110.01000213623048,4.913050174713135,0.360163003206253,,0.0020870000589638,0.0364609993994236,,0.0118549996986985,,,0.2875840067863464,,,0.0005729999975301,,,
2018-11-28,4257.419921875,122.43800354003906,5.3369598388671875,0.3905569911003113,,0.0022460001055151,0.0420209988951683,,0.014649000018835,,,0.3314599990844726,,,0.000594999990426,,,
2018-11-29,4278.8466796875,117.54264831542967,5.346632957458496,0.3795619904994964,,0.0022410000674426,0.0418660007417202,,0.0156950000673532,,,0.3447819948196411,,,0.0004710000066552,,,
2018-11-30,4017.2685546875,113.17141723632812,5.078571796417236,0.3624550104141235,,0.0021649999544024,0.0389159992337226,,0.014390000142157,,,0.3222419917583465,,,0.0004750000080093,,,
2018-12-01,4214.671875,118.63555908203124,5.288722991943359,0.3729059994220733,,0.0022499999031424,0.0414679981768131,,0.015184000134468,,,0.3326919972896576,,,0.0004189999890513,,,
2018-12-02,4139.8779296875,116.38890075683594,5.250417232513428,0.3676269948482513,,0.0022460001055151,0.0416719987988472,,0.0149349998682737,,,0.3156569898128509,,,0.0004199999966658,,,
2018-12-03,3894.130859375,108.92501831054688,5.109251022338867,0.3487539887428283,,0.0023709998931735,0.038671001791954,,0.0138680003583431,,,0.2884820103645324,,,0.0004199999966658,,,
2018-12-04,3956.893798828125,110.21418762207033,5.880791187286377,0.3522309958934784,,0.002195999957621,0.0376989990472793,,0.0144119998440146,,,0.2878119945526123,,,0.0004199999966658,,,
2018-12-05,3753.994873046875,102.47555541992188,5.984278202056885,0.3382419943809509,,0.0021800000686198,0.0342510007321834,,0.0139520000666379,,,0.2566129863262176,,,0.0004199999966658,,,
2018-12-06,3521.101806640625,91.76105499267578,4.951686859130859,0.3109360039234161,,0.0020969999022781,0.0307979993522167,,0.0128170000389218,,,0.2227319926023483,,,0.0003520000027492,,,
